template_id,save_count,confidence,name_guess,name_guess_source,category_id,category_label,subcategory_id,subcategory_label,log_hint_fields
a6c96a41-78e4-46c0-a2f1-d12bf1b20fa6,0,high,"The Pool Ball",Items_en.m_TableData,17,"",39,"Valuables",""
a6ed8dfd-fd2f-471c-8845-cc5ebd6a1dac,0,high,".45 ACP C-III",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
a6f9ab0a-0453-4678-9fd1-1e78c6959a2f,0,high,"!CHANGE!",Items_en.m_TableData,17,"",66,"A&D components",""
a7386ae6-7815-46db-988a-c7ff3ec7e37e,0,high,"Door_Port_Parking_Entrance_W",item_templates.alias,27,"",42,"",""
a78e9d88-75eb-4978-afba-6e54fcde2f12,0,high,"L.Arm Localhost",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
a7f48e9e-cee4-4507-b12d-de836c65dc68,0,high,"CW3-I",Items_en.m_TableData,13,"Body Part",33,"Torso",""
a84141c7-1cfc-413f-a4e4-666822d1d78a,0,high,"ETA 5 receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
a845cec2-1fd5-4e24-bd2e-17a23e68616e,0,high,"Door_Port_FuelReserve_PortableUniversalModule_01",item_templates.alias,27,"",42,"",""
a866996d-e22e-4d8c-b419-7161c3104076,0,high,"SoyTech News",Items_en.m_TableData,18,"Quest item",85,"",""
a886e54f-be1d-49ab-9e16-3d196f9c23e2,0,high,"Metal powder 'B'",Items_en.m_TableData,17,"",62,"Materials",""
a916c0b5-7aab-447b-b744-d2cf24037e09,0,high,"Ramon 1891 rifle stock",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",15,"Rifle Stock",""
a96ae755-5c47-42d7-87d5-0790129e101a,0,high,"Clerk's Safe",Items_en.m_TableData,8,"SpawnBoxes",,"",""
a97581b7-5f1b-48a1-9560-b8ced78c0993,0,high,"NPC_InfoPoint_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
a9ba24e5-eb94-4f98-aebd-f08b19251d5d,0,high,"Door_Port_GeologicFieldStation_RockPassageStairs",item_templates.alias,27,"",42,"",""
a9c96f62-09d1-4429-96d6-8667009bb757,0,high,".45 ACP Tutorial ammo",item_templates.alias_fallback_for_localization_links,,"",,"",""
a9db6a0c-fa86-4bb0-a934-cba0fd35aa88,0,high,"Head_01_Monster_Janitor_01",item_templates.alias,13,"Body Part",32,"Head",""
a9fa2bab-dd83-4a9d-9cb4-d02a9cfcdf39,0,high,"12x70",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",,"",""
aa3b8e26-c976-4502-b177-b3df43f7ee4c,0,high,"L.Arm MD5",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
aa74dff8-bfc0-444b-b49d-29c0768ce3d1,0,high,"DVS mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
aab163e1-d00a-4bf1-9f96-d39e03248628,0,high,"Shotgun_05_Magazine_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
ab3fb9d4-7abc-4ac8-9fbe-b1e7e6c924c5,0,high,"Door_Common_Systems",item_templates.alias,27,"",42,"",""
ab5419f7-9705-4a48-9475-bd1396a597ee,0,high,"Worn",Items_en.m_TableData,35,"",89,"Bodypart Camo",""
ab5b5887-a465-4ecd-8684-d52370105262,0,high,"PC",Items_en.m_TableData,27,"",45,"",""
abc47b7f-fa48-4f7f-9ac2-1696128444d8,0,high,"Clown Doll",Items_en.m_TableData,17,"",39,"Valuables",""
abdc3862-040f-47e1-ac4d-fcf6daa05948,0,high,"Door_Common_LockerRoom",item_templates.alias,27,"",42,"",""
ac3f2fe0-0828-4e94-8344-b33e48c41d39,0,high,"Special repair kit",Items_en.m_TableData,14,"Aid Kit",91,"Repair Kit",""
ac4b6268-996f-4d96-ac3e-e6bc87ec668f,0,high,"ID Authenticator",Items_en.m_TableData,29,"Authenticator chip",,"",""
ac63be2f-0944-4878-baa1-90cf60add228,0,high,"Head_05_Model_01",item_templates.alias,13,"Body Part",32,"Head",""
ad3928d9-d44f-478c-945a-48ca2f9355ab,0,high,"RightArm_01_Monster_Shared",item_templates.alias,13,"Body Part",50,"Right arm",""
ad8100a2-5cf2-4662-ae99-75f42e11372e,0,high,"Frame Right Leg",Items_en.m_TableData,13,"Body Part",52,"Right leg",""
ad851ae1-96cd-402c-9373-39b67cb20b9f,0,high,"Key_Port_FuelStorage_InventoryClerk",item_templates.alias,23,"Key",,"",""
ad903c35-eaec-4bf6-8e35-427bc3c3b00d,0,high,"Door_Port_ServiceArea_SW_Entrance",item_templates.alias,27,"",42,"",""
add0e160-ecd9-4b5b-874f-cd744e37b4bd,0,high,"Cargo Box",Items_en.m_TableData,8,"SpawnBoxes",,"",""
adf9aa59-692f-4c91-b009-192d5b539c30,0,high,"MKP grip",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",28,"Grip",""
ae67517f-8d63-4a99-b881-c356c8ea4dac,0,high,"Locked",Items_en.m_TableData,27,"",94,"",""
ae9bed93-5954-4bf0-9b27-b15a63c6f10e,0,high,"Door_Port_FuelStorage_PortableOffice_02",item_templates.alias,27,"",42,"",""
aea62400-befc-464c-afe9-ad17b4912fff,0,high,"""Sticky Stick"" Foam",Items_en.m_TableData,17,"",64,"Chemicals",""
aeb06795-824c-4620-81d6-6c8c21821e96,0,high,"ExitZone for q_new_find_teddy",item_templates.alias,27,"",48,"",""
aecae6b5-9d26-4407-bf1d-542fc208cc17,0,high,"Shrine of binders",Items_en.m_TableData,27,"",77,"Valuable deposit",""
aefd910c-c723-44ce-91c9-6fce6d170c4d,0,high,"7.61x54R A-II",item_templates.alias,30,"Removed",,"",""
aefed1bb-2f30-4d5e-b0d7-2379ad30e475,0,high,"Eliphalet 700 rifle stock",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",15,"Rifle Stock",""
afd35d08-ea87-4718-a915-54763f7f63a5,0,high,"Key_Bunker_Level00_LostAndFound",item_templates.alias,23,"Key",,"",""
afff5d0a-6321-4a95-87f0-26eea11205ba,0,high,"Receivers",Items_en.m_TableData,8,"SpawnBoxes",,"",""
b06f4655-7571-457f-ba65-de16baf35d5d,0,high,"Resources/Papers",item_templates.alias,34,"",,"",""
b16d0715-a13a-4e56-99d4-03b63892252e,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
b1c43c8f-dfc5-4c01-b02b-40c09dcd5472,0,high,"Port PointOfInterest 7",item_templates.alias,28,"",44,"",""
b1ca57e9-130a-43ac-8418-c1e73584577a,0,high,"Resources/Chemicals",item_templates.alias,34,"",,"",""
b2029f76-e7a6-4dbb-aa26-912df5beca59,0,high,"Door_Port_FuelReserve_PortableOffice_02",item_templates.alias,27,"",42,"",""
b250a7e6-5aa6-4659-9882-da69d43f2720,0,high,"1A4M Sight",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",8,"Sight x{magnification}",""
b25cc628-273b-4686-b8dd-34472cbd3ad6,0,high,"R.Arm Localhost",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
b25fa862-e8e8-4d15-8d32-aad9e3197850,0,high,"Zombie Authenticator Chip",item_templates.alias,29,"Authenticator chip",,"",""
b27620db-e680-4623-b2a4-c750f315acaa,0,high,"Pistol_06_Barrel_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
b296a025-d0a4-451f-981d-23fcffcd9879,0,high,"Herstal 57 slide",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",16,"Slide",""
b2c366ac-0a10-4b1f-9699-a2ecab5fa3b6,0,high,"Frame Torso",Items_en.m_TableData,13,"Body Part",33,"Torso",""
b3f3e4fe-f4de-4ebe-929d-8ecf03ff48cf,0,high,"Leg Mods",Items_en.m_TableData,34,"",,"",""
b40e5958-aa5f-4bd5-b8df-1b810ee9dfb7,0,high,"L.Leg CW3-IP",Items_en.m_TableData,13,"Body Part",51,"Left leg",""
b4149a55-0e3a-4349-9486-2fc327726860,0,high,"Droid 01 - Hunter",item_templates.alias,26,"",,"",""
b494fa7a-934e-4aa4-bb63-62a5953c373a,0,high,"Analyzed Evidence",Items_en.m_TableData,18,"Quest item",85,"",""
b4b2a023-5618-4e47-8a4a-91853cf25d0c,0,high,"PoolBall_01_Red_03_S",item_templates.alias_fallback_for_localization_links,17,"",39,"Valuables",""
b4cbc667-67af-435f-abcf-65b8964ee030,0,high,"Stylish, timeless, of irregular shape",Items_en.m_TableData,18,"Quest item",,"",""
b4df008c-5ce8-467c-a9bc-b00676d4efa6,0,high,"Iron bar",Items_en.m_TableData,17,"",68,"Surplus",""
b527367f-49cb-4018-ac86-460f52198f2a,0,high,"Aid Kits",Items_en.m_TableData,34,"",,"",""
b54394c5-529e-4639-8070-f179ff4d9d9b,0,high,"Item blueprint",Items_en.m_TableData,37,"",100,"Blueprint",""
b58f4abe-921c-4e98-8be9-0465a1652959,0,high,"Door_Common_TechRoom",item_templates.alias,27,"",42,"",""
b5e4291f-d8c1-4f7e-959b-fcc053765dfb,0,high,"Port PointOfInterest 10",item_templates.alias,28,"",44,"",""
b657bc11-88e3-497e-a2b1-5825f848884d,0,high,"Force armor",item_templates.alias,9,"Armor Vest",,"",""
b65a3e63-13c6-49cb-98e5-7f17a7c078d6,0,high,"Highlight Special Animated",item_templates.alias,28,"",44,"",""
b6e75d92-ff38-4f53-861a-35faadc0aa82,0,high,"Door_Port_Parking_Entrance_NW",item_templates.alias,27,"",42,"",""
b736b4e2-efd1-427e-b76c-02494a27331d,0,high,"Notepad page",Items_en.m_TableData,18,"Quest item",85,"",""
b789f670-769a-4c47-a3d0-06252185764f,0,high,"Zenith",Items_en.m_TableData,6,"Chest Rig",22,"Chest rig",""
b7e4cb2d-6736-4c82-b1b1-c243fa9e516a,0,high,"Key_Bunker_Level00_Room_15_Surveillance",item_templates.alias,23,"Key",,"",""
b7e9b7bd-ecc1-4b3a-95b3-34fdcfb93388,0,high,"5.56x45 B-II",item_templates.alias,30,"Removed",24,"Armor Piercing Ammo",""
b879752b-010a-42a2-85bd-11f2b347b7ff,0,high,"Weapon blueprint",Items_en.m_TableData,37,"",98,"Blueprint",""
b8e33705-d85f-4245-9b1b-93470b458146,0,high,"1A4M mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
b8e4d960-58e6-41be-a89a-a04bfc2ce88a,0,high,"ANFO",Items_en.m_TableData,17,"",64,"Chemicals",""
b933ad87-d18c-4100-886a-a522ee7715da,0,high,".224 AP",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",24,"Armor Piercing Ammo",""
b99b4c7e-49f1-4280-b77d-02b09209cff3,0,high,"Assistant's toolbox",Items_en.m_TableData,8,"SpawnBoxes",,"",""
b9b64e64-0f9e-4ae3-b96c-2a0430a0cee8,0,high,"ID Authenticator",Items_en.m_TableData,29,"Authenticator chip",,"",""
ba31b4db-46b9-4565-af4e-e972e5e0f0f4,0,high,"Hammer",Items_en.m_TableData,11,"Melee Tool",,"",""
ba4f1bc7-4514-484a-ad6b-0e67db5c7432,0,high,"Door_Common_Accounting",item_templates.alias,27,"",42,"",""
ba5dbbb0-4e2b-49ac-986c-3ec4d27dcf7e,0,high,"Metal filament 'A'",Items_en.m_TableData,17,"",62,"Materials",""
ba9069df-c0e7-4214-b89c-c876c48a45cc,0,high,"Key_Port_Logistics_TemporaryStorage",item_templates.alias,23,"Key",,"",""
bab13c85-c6ca-4378-a31d-8d2e1c8b4313,0,high,".224 E",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",25,"Expansive Ammo",""
bad9e3a8-a9b0-44e0-a360-2a51983589b0,0,high,"FYI Snapback",Items_en.m_TableData,7,"Helmet",26,"Hat",""
bb0ad5c5-d138-409e-8e47-451c8266781c,0,high,"Key_Port_CoastGuardBay_CoastGuardHouse_E",item_templates.alias,23,"Key",,"",""
bbb39610-943b-455c-996d-2f54b48bc367,0,high,"LM39 receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
bbb54481-ed1a-4b68-9144-c7df1d51b095,0,high,"Door_Common_Distribution",item_templates.alias,27,"",42,"",""
bbfa98c5-5a07-41b7-a9da-0acb069bec05,0,high,"M420",Items_en.m_TableData,1,"Firearm",84,"Heavy machine gun",""
bc469349-9243-4daa-9926-68978a6018f4,0,high,"Plastic plate",Items_en.m_TableData,17,"",58,"Waste",""
bcac81f6-5462-4f3c-865f-e426e5f39d37,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
bccbdac1-13d1-4308-96bb-a47fed8a5b7c,0,high,"Aboutamask",Items_en.m_TableData,7,"Helmet",73,"Mask",""
bcd5b67a-f0c4-4531-a00f-2552085b48fa,0,high,"_OBSOLETE_Boss office key card",item_templates.alias,23,"Key",41,"Keycard",""
bce5aaeb-f2f4-4c8f-a7b4-a55061784b10,0,high,"L.Arm Trashooter",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
bceddca6-effe-44c7-8e09-907eb60e975d,0,high,"Janitor's Remains",Items_en.m_TableData,27,"",77,"Valuable deposit",""
bd366c65-14b0-4bed-ad5a-9089cc586948,0,high,"Food in tube",Items_en.m_TableData,17,"",56,"Organics",""
bdae643c-e907-4214-aa6a-28ef9c06f44e,0,high,"PoolBall_01_BlueStripe_10_S",item_templates.alias_fallback_for_localization_links,17,"",39,"Valuables",""
bdc5f3c3-27ee-4af1-85fe-50fdfd85e5a2,0,high,"Special ExitZone",item_templates.alias,27,"",48,"",""
bdd430cf-d2a8-4b8f-b256-e621619b3d2e,0,high,"Warehouse PointOfInterest 4",item_templates.alias,28,"",44,"",""
bdd46602-c593-45c3-9133-d4fa3640c55d,0,high,"Key_Port_FuelReserveMaintenanceTunnels_GasStorage",item_templates.alias,23,"Key",,"",""
bdf8a0d6-9ae1-4696-a7dd-00254accf7b6,0,high,"L.Arm Enforcer",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
bdf8b230-9908-4a73-848a-d71bc64bbe38,0,high,"M420 receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
be4d2d30-6dde-42c9-b584-0b119d9cae59,0,high,"Inner chamber",Items_en.m_TableData,12,"Internal",,"",""
be84b884-e8e9-4d13-be61-83d7db3d44b7,0,high,"Fallen Janitor",Items_en.m_TableData,27,"",77,"Valuable deposit",""
bea27756-b4e4-4b61-b572-c8f81e3f7e8b,0,high,"9x19 B-II",item_templates.alias,30,"Removed",24,"Armor Piercing Ammo",""
beb2d253-aa4b-4aa4-b706-ab112704c641,0,high,"Old safe",Items_en.m_TableData,8,"SpawnBoxes",,"",""
bec4c29d-c7a3-439c-9397-387c8075fc72,0,high,"PoolBall_01_Yellow_01_S",item_templates.alias_fallback_for_localization_links,17,"",39,"Valuables",""
bee4ff8d-d847-4711-82cb-fbc7f9082128,0,high,"Security Terminal",Items_en.m_TableData,27,"",75,"",""
beedd0e1-e9ab-4881-a8ea-217d6701fdd2,0,high,"Door_Common_Maintenance_B",item_templates.alias,27,"",42,"",""
bf20e448-5c63-4397-b427-49bb952bc992,0,high,"Secret Stash",Items_en.m_TableData,8,"SpawnBoxes",,"",""
bf498f8e-853f-42e6-a94c-7825e1c176f6,0,high,"Barrels",Items_en.m_TableData,8,"SpawnBoxes",,"",""
bf8c7bdd-06a2-455f-8177-2fc6ab650433,0,high,"Container",Items_en.m_TableData,8,"SpawnBoxes",,"",""
bfe1dc7f-5d07-48ca-a80c-bab260388d99,0,high,"Key_Port_Ship_Maintenance_E",item_templates.alias,23,"Key",,"",""
c0126e7b-a50a-4374-9aed-83cc1081af8d,0,high,"Janitor Radiation",item_templates.alias,12,"Internal",,"",""
c01cdc5a-c709-424a-9cab-d6c23af6d4cc,0,high,"Accounting PC",Items_en.m_TableData,27,"",88,"<color=#ffffff>Interactive Point</color>",""
c02065bf-5ce6-483a-ac92-5793f934c8bd,0,high,"Car cover",Items_en.m_TableData,17,"",61,"Textile",""
c04753bc-5a94-41e3-b00d-07ded76858d1,0,high,"Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_Records",item_templates.alias,23,"Key",,"",""
c0522d4c-f970-41e4-a24c-05b3a8252c70,0,high,"Muzzles",Items_en.m_TableData,34,"",,"",""
c06bca0a-f8f3-4af8-a9e1-26c15e62c443,0,high,"5.45x39 A-III",item_templates.alias,30,"Removed",,"",""
c0a2d6b8-a264-49de-ae5c-73570243025c,0,high,"BEAR",Items_en.m_TableData,9,"Armor Vest",,"",""
c13155c0-4e1f-4f84-b24d-6cc37379a503,0,high,"Assault Pack",Items_en.m_TableData,5,"Backpack",,"",""
c18b0aae-ce6a-42c9-9d9c-c4cbc3e811b0,0,high,"PRO 90 FH",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
c1f60e39-8a08-4033-9e4d-108775239b09,0,high,"Toolbox",Items_en.m_TableData,8,"SpawnBoxes",,"",""
c1f7cb60-80e1-4a19-9177-a11efc70b4af,0,high,"FRAG",Items_en.m_TableData,20,"Weapon Mod",30,"Collimator sight",""
c22db966-49b8-4f9e-8b3f-ad9662c40f04,0,high,"LeftLeg_01_Monster_Shared_CritIgnore",item_templates.alias,13,"Body Part",51,"Left leg",""
c2317f16-0f43-4e89-8739-b39c3dd3e3be,0,high,"Murder Weapon",Items_en.m_TableData,18,"Quest item",85,"",""
c244c7d8-d68f-442e-8dab-b9ddedb630b7,0,high,"Salade",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
c25f1f8a-6c72-4cb4-a7e7-5a9baa2cc4a0,0,high,"PC",Items_en.m_TableData,8,"SpawnBoxes",,"",""
c29e06c2-f7af-4fff-a06c-f3cae2546fd0,0,high,"Door_Common_OfficeSuppliesStorage_E",item_templates.alias,27,"",42,"",""
c29e8a77-5525-4e65-baf4-3eaa1ca1cb44,0,high,"Door_Common_Operations",item_templates.alias,27,"",42,"",""
c2c9c9f3-2db1-49eb-b33d-ee7870860d09,0,high,"Plastic cup small",Items_en.m_TableData,17,"",58,"Waste",""
c2e7154f-174f-4b7c-883d-ea169e661672,0,high,"Door_Port_FuelReserve_PortableOffice_01",item_templates.alias,27,"",42,"",""
c2ebc659-cd20-4947-97e7-d3d3fb174a2d,0,high,"Beanie hat",Items_en.m_TableData,7,"Helmet",26,"Hat",""
c33d4977-384c-4302-8e21-a58c773ca981,0,high,"RAMB",Items_en.m_TableData,1,"Firearm",4,"Shotgun",""
c3483884-f9cf-485f-86fe-07f33f6a57c3,0,high,"PowerGenerator_2",item_templates.alias,12,"Internal",93,"",""
c35c959e-73a5-4ca2-b06e-f39621c7866b,0,high,".300 A-III",item_templates.alias,30,"Removed",,"",""
c38ee3a6-c00d-4944-836b-d8436aae132d,0,high,"Healtool_Screewdriver",item_templates.alias,12,"Internal",,"",""
c3badb0c-12f3-43b5-b2f4-78121e50b730,0,high,"ID Authenticator",Items_en.m_TableData,29,"Authenticator chip",,"",""
c3d93324-53f5-4c46-b5cc-0595b2cd4009,0,high,"Heavy Machine Guns",Items_en.m_TableData,34,"",,"",""
c3e22a22-c70c-42d8-9309-2f13617af0f1,0,high,"Door_Common_BreakRoom",item_templates.alias,27,"",42,"",""
c3f780fd-4917-40b1-87c9-aaa4fe143072,0,high,"NPC_Quest_02_Give_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
c4525e44-3451-40dd-9dd8-ebdc4edbe6c3,0,high,"Military container",Items_en.m_TableData,8,"SpawnBoxes",,"",""
c45634ac-d36b-4f61-b722-34a7d4d126f2,0,high,"Servomotor",Items_en.m_TableData,31,"Bodymod",70,"Modified servomotor",""
c4a6b9f5-4bfa-4e08-90bb-48202972f4ed,0,high,"DEMO_Key_Warehouse_SecurityControl",item_templates.alias,23,"Key",85,"",""
c4b0fc46-11f3-41ab-8ea2-df2676f36c57,0,high,"Scepter of immortality",Items_en.m_TableData,11,"Melee Tool",,"",""
c51d4d81-ead4-448c-963b-4dd3fd90c6bb,0,high,"Door_Common_Parking",item_templates.alias,27,"",42,"",""
c52bad83-4098-467c-85cc-e0174ed06609,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
c55428c2-f163-4de0-8ca8-5b3e90574d99,0,high,"AssaultRifle_06_FlashHider_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
c568e1a9-cbb5-419e-8639-dc728e651256,0,high,"Cowboy Hat",Items_en.m_TableData,7,"Helmet",26,"Hat",""
c5bdef8f-a84f-416f-913e-3645404f641b,0,high,"RightArm_01_Model_02_Monster_CritIgnore",item_templates.alias,13,"Body Part",50,"Right arm",""
c5ccd2aa-2b0f-4a39-8640-0e0ce5d067d4,0,high,"Shrine of rubbers",Items_en.m_TableData,27,"",77,"Valuable deposit",""
c639b1fd-2c84-48fd-9995-cda2b287d227,0,high,"Door_Common_Maintenance_NW",item_templates.alias,27,"",42,"",""
c68f4259-4dd9-40ac-abdc-be0f7387c595,0,high,"EMERKIT Pistol mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
c69d94f2-5c9f-4495-97de-720838e30f5c,0,high,"5.56x45 C-III",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
c6d140e7-f0e1-43b3-9302-d903d2ed2b92,0,high,"Pipetto Ditch",Items_en.m_TableData,17,"",65,"Devices",""
c716101b-3af4-49a3-ae52-824c376f8912,0,high,"""Pocket""",Items_en.m_TableData,12,"Internal",,"",""
c7af9d80-43ce-4fce-8d70-7570703706a6,0,high,"Photovoltaic panel",Items_en.m_TableData,17,"",66,"A&D components",""
c7c19d88-8934-4ce8-b8b0-ef784de8fd3c,0,high,"TNT",Items_en.m_TableData,17,"",64,"Chemicals",""
c7c59376-b649-40e5-a44f-55e3df70b0e7,0,high,"Demo_NPC_Quest_01_Talk_01",item_templates.alias,27,"",87,"<color=#ffffff>NPC</color>",""
c7df0181-af32-440e-bcf0-3860d1288e79,0,high,"Progenitor Files",Items_en.m_TableData,18,"Quest item",85,"",""
c827137e-9e74-4ac1-bed2-23324e6c22e7,0,high,"7.62x51 A-III",item_templates.alias,30,"Removed",,"",""
c863c55b-b829-4e59-aab9-96685cda0f8a,0,high,"ExitZone for q_new_kill_bots_any_weapon",item_templates.alias,27,"",48,"",""
c89bcf64-09f8-421a-8a04-a885a4fb0654,0,high,"Door_Common_Floor_03",item_templates.alias,27,"",42,"",""
c91aaeaf-9528-4900-9f1d-94f007f65fe6,0,high,"Storage_9",item_templates.alias,12,"Internal",93,"",""
c9987225-aa40-44dc-bbee-7a06d7f08573,0,high,"Janitor's Remains",Items_en.m_TableData,27,"",77,"Valuable deposit",""
c9eef5f9-8765-4ecb-8143-e7b574dc22e2,0,high,"SAPA12",Items_en.m_TableData,1,"Firearm",4,"Shotgun",""
c9fc5377-b3f9-4d01-b601-5b3b8a70fda2,0,high,"!CHANGE!",Items_en.m_TableData,17,"",66,"A&D components",""
c9fd1c0c-ce4a-4e63-9f02-2d3182ad06b5,0,high,"Sam M1911 slide X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",16,"Slide",""
c9ff9359-7d61-437c-b709-a914fd28b2bc,0,high,"DORA barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
ca0ce64b-8da5-4862-a9de-aab160e5e6f6,0,high,"Gold powder 'D'",Items_en.m_TableData,17,"",68,"Surplus",""
cab68a89-f04c-40ee-b419-bbf1392260d9,0,high,"Door_Port_FuelReserve_PortableUniversalModule_03",item_templates.alias,27,"",42,"",""
cb0623ad-ed67-415a-a69f-a61d077ddb82,0,high,"MKP mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
cb6d4579-12b9-478c-94e4-579f01a45a83,0,high,"9x19 A-III",item_templates.alias,30,"Removed",,"",""
cb884004-6b4a-4ddb-9ac6-2914ed0d6da5,0,high,"Door_Common_Maintenance_SE",item_templates.alias,27,"",42,"",""
cc138130-efb9-4852-bae7-f85d3d5c94ab,0,high,"MKP receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
cc2746c8-0396-4de0-8186-758f0cc2c0bf,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
cc46b513-2b8e-484e-932a-c07cd1425318,0,high,"Rookie_01",item_templates.alias,26,"",76,"",""
cc4918ac-77f8-4b56-98d8-85a549d6b6b0,0,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
cc56755a-0ba4-4d93-9aa1-7950ab08d434,0,high,"Cosmetics Case",Items_en.m_TableData,22,"Case",47,"Case",""
cc5a5fde-6c82-45af-babf-3d6875a26911,0,high,"57x28 E",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",25,"Expansive Ammo",""
cccfea3e-5a11-4886-94d6-2ec535581888,0,high,"Rags",Items_en.m_TableData,17,"",58,"Waste",""
ccd55c50-30a8-4e6e-b936-b79ae3e7c323,0,high,"Computer",Items_en.m_TableData,27,"",45,"",""
cd17d24b-2a42-4510-adc6-acce37be1180,0,high,"T-Shirt 'Panzerkatze'",Items_en.m_TableData,17,"",61,"Textile",""
cd1dca1e-be4f-476b-ba85-fff187bc2928,0,high,"Torso_01_Monster_Shared",item_templates.alias,13,"Body Part",33,"Torso",""
cd47d00a-9944-48ac-8065-99762036a493,0,high,"Door_Common_SupplyRoom",item_templates.alias,27,"",42,"",""
cd5f2a49-2270-4fa5-aa60-d8fdf285be5e,0,high,"12x70 B-II",item_templates.alias,30,"Removed",24,"Armor Piercing Ammo",""
cd8b901c-452d-4f0a-aebf-59d0d6393ff6,0,high,"Highlight Normal Small",item_templates.alias,28,"",44,"",""
cdffe083-f22b-4c7d-987a-549282cb9981,0,high,"KA74 receiver X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
ce68fd38-8def-4571-9558-76904f12741c,0,high,"Door",Items_en.m_TableData,27,"",42,"",""
ce825513-b87c-42c0-9762-2f6eb92d4e35,0,high,"Lead",Items_en.m_TableData,17,"",62,"Materials",""
cf0bcc38-97f4-4370-a1fd-f78537633eb2,0,high,"R.Arm Enforcer",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
cf150ba2-5425-4a3d-900b-265b3d17902d,0,high,"Optical sights",Items_en.m_TableData,8,"SpawnBoxes",,"",""
cf255a97-31ec-4d06-8e48-716c5f48665d,0,high,"Sneaker",Items_en.m_TableData,17,"",61,"Textile",""
cfce51ca-c0bb-4f8e-834a-b6074c19f6d5,0,high,"7.62x51 B-III",item_templates.alias,30,"Removed",24,"Armor Piercing Ammo",""
d05c11c7-356d-4b9b-b0dd-c058bac58e2a,0,high,"CoreTutorial ExitZone",item_templates.alias,27,"",48,"",""
d05f3198-c223-491e-aabf-cb7100c0fe23,0,high,"1A4M butt",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
d06768b1-7e74-4254-a8ad-f870ba35b475,0,high,"DeadRobot_01",item_templates.alias_fallback_for_localization_links,8,"SpawnBoxes",,"",""
d071a739-8cb6-4551-a5c4-ead2949773ba,0,high,"7.62x51 C-II",item_templates.alias,30,"Removed",25,"Expansive Ammo",""
d08d0179-5c5f-4ae4-bf1f-8032d52f3498,0,high,"9x19 E",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",25,"Expansive Ammo",""
d09ec04c-a6f0-41d2-949c-70f45e340c5e,0,high,"Door_Common_LostAndFound",item_templates.alias,27,"",42,"",""
d0a05658-7865-4f3c-a168-a3facff8d778,0,high,"QR Code",Items_en.m_TableData,27,"",45,"",""
d12556fe-ea51-4368-9a80-37ef1e04c542,0,high,"EDITOR: In Session Weapon Workbench",item_templates.alias,12,"Internal",,"",""
